name,id,numeric_id,variant_group,sort_order,additional_badges,role_badges,badges,sort_feature,template,type,railtype,year,end_year,service,cars,power,secondary_power,cyl_d,cyl_len,cyl_n,steam_psi,rpm,wheel_d,ihp,weight,tender_weight,loading_speed,tractive_effort,te_coeff,speed,kmhish_speed,secondary_speed,speed_conf,length,scale_len,width,height,capacity,voxel_size,ttd_len,tender,articulated_lengths,effect_unit,manual_lengths,manual_ttd_len,layout,pantograph_unit,new_sprites,reuse_sprites,animated,wagon_formation_modifier,vehicle_life,lifespan,run_cost_penalty,purchase_penalty,speed_cost_factor,power_cost_factor,te_cost_factor,year_multiplier,capacity_factor,type_run_cost,type_purchase_cost,cost,running_cost,cost_gbp,run_cost_gbp,double_headed,dvt,use_mu_engine_logic,inhibit_lead,tilting,multiple_working,requires_second_power_car,purchase_length,enable_param,intro_month,cargo_age_period,pax_special,cargo_handling,default_cargo,era_id,category,era_cat,power_class,length_text,power_text,units_text,bio,gameplay_text,brake_text,additional_text,has_aged_variant
LMS Stanier 8F,stanier_8f,156,,77,,role/freight,"flag/GB,power/steam,role/freight",FEAT_TRAINS,locomotive,steam,RAIL,1935,,1968,,1300,,,,,,,,,73,46,,144,0.12,70,112,,,19.22,11.76,,,0,120x0x0,7,stanier_tender_black,"2,3,2,2,1,2",,,,,,,,1,,34,41,,,14,6.5,7.2,0.95,0,1.15,1.7,64,101,"£50,000","£8,206",,,,,,,,,,1,,,,,big4,Freight,big4_Freight,steam_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"The Stanier 8F is a further development of the Class 5, specialised for freight traffic with a 2-8-0 layout.",,,"{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The Stanier 8F is a further development of the Class 5, specialised for freight traffic with a 2-8-0 layout.",
LNER Gresley A4,gresley_a4,157,,78,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1935,1938,1966,,2450,,,,,,,,,104.6,64,,157,0.09,126,202,,1,21.65,14.15,,3.99,0,136x0x59,8,four_axle_tender,"2,4,2,2,1,2",,,,,,,,1,,28,39,,,25.2,12.25,7.85,0.95,0,1.15,1.7,101,152,"£78,906","£12,350",,,,,,,,,,2,,,,,big4,Express,big4_Express,steam_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},,,"The Gresley A4 is the iconic pinnacle of high-speed British steam, holding numerous speed and power records.",,,"{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}The Gresley A4 is the iconic pinnacle of high-speed British steam, holding numerous speed and power records.",
LNER Gresley V2,gresley_v2,158,,79,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1936,1944,1966,,1900,,18.5,26,3,220,217,1.88,2292.66539228723,91,54,,150,0.10,93,149,,1,20.24,12.74,,,0,120x0x0,7,four_axle_tender,"2,3,2,2,1,2",,,,,,,,1,,32,38,,,18.6,9.5,7.5,0.95,0,1.15,1.7,81,123,"£63,281","£9,994",,,,,,,,,,3,,,,,big4,Mixed Traffic,big4_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"The Gresley V2 is derived from the A3 type, adapted to mixed traffic with a shorter boiler, smaller driving wheels and a 2-6-2 layout.",,,"{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The Gresley V2 is derived from the A3 type, adapted to mixed traffic with a shorter boiler, smaller driving wheels and a 2-6-2 layout.",
Ruston and Hornsby 48DS,ruston_48,3020,,80,role/shunting,"role/mixed,role/shunting","flag/GB,power/diesel,role/mixed,role/shunting",FEAT_TRAINS,locomotive,diesel,RAIL,1936,1960,1985,,45,,,,,,,,,7,,5,15,0.21,12,19,,,5.5,6,2.4,3.32,0,66x36x49,4,,"1,2,1",,,,,,,,,,60,57,-11,-14,2.4,0.225,0.75,0.95,0,1,2,4,20,"£3,125","£1,625",,,,,,,,,,5,,,,,big4,Cheap,big4_Cheap,diesel_RAIL,{BLACK}Length: {GOLD}0.3 tiles{},,,"A “Really Useless Engine” – these small, simple industrial locomotives saw service in many industrial yards but were almost never seen on the boader network.",,,"{BLACK}Length: {GOLD}0.3 tiles{}{SILVER}A “Really Useless Engine” – these small, simple industrial locomotives saw service in many industrial yards but were almost never seen on the boader network.",
Ruston and Hornsby 88DS,ruston_88,3021,,81,role/shunting,"role/mixed,role/shunting","flag/GB,power/diesel,role/mixed,role/shunting",FEAT_TRAINS,locomotive,diesel,RAIL,1938,1966,1991,,84,,,,,,,,,17,,5,60,0.35,18,29,,,6.2,8,2.4,3.32,0,82x36x49,5,,"2,1,2",,,,,,,,,,60,61,-11,-14,3.6,0.42,3,0.95,0,1,2,12,27,"£9,375","£2,194",,,,,,,,,,5,,,,,big4,Cheap,big4_Cheap,diesel_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"A mild upgrade in power made the Ruston 88 significantly more effective than it’s little brother, without vastly increasing cost.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}A mild upgrade in power made the Ruston 88 significantly more effective than it’s little brother, without vastly increasing cost.",
GWR 6800 Grange Class,gwr_grange_class,159,,82,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1936,1939,1965,,1600,,18.5,30,2,225,193,1.7,1608.5864388369,75.2,48,,128,0.10,75,120,,,19.21,11.71,,3.96,0,120x0x59,7,collett_tender,"2,3,2,2,1,2",,,,,,,,1,,30,37,,,15,8,6.4,0.95,0,1.15,1.7,68,105,"£53,125","£8,531",,,,,,,,,,4,,,,,big4,Mixed Traffic,big4_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"The Grange class is a conservative design similar to the Hall class with smaller driving wheels, but proved to be reliable in service.",,,"{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The Grange class is a conservative design similar to the Hall class with smaller driving wheels, but proved to be reliable in service.",
LMS Stanier Coronation ,stanier_coronation,160,,83,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1937,1948,1964,,2500,,,,,,,,,110,57,,180,0.11,115,184,,1,22.49,14.99,,4.039,0,152x0x60,9,coronation_tender,"2,5,2,2,1,2",,,,,,,,1,,35,35,,,23,12.5,9,0.95,0,1.15,1.7,99,149,"£77,344","£12,106",,,,,,,,,,5,,,,,big4,Express,big4_Express,steam_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},,,"The Stanier Coronation briefly held the British speed record for a steam locomotive. In real life, the streamlined casing was only fitted to early examples.",,,"{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}The Stanier Coronation briefly held the British speed record for a steam locomotive. In real life, the streamlined casing was only fitted to early examples.",
SR Merchant Navy Class,sr_merchant_navy,161,,84,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1941,1949,1967,,2100,,18,24,3,250,242,1.9,2543.36124401914,96.3,52,,167,0.11,105,168,,1,21.23,13.73,,,0,136x0x0,8,merchant_navy_tender,"2,4,2,2,1,2",,,,,,,,1,,32,34,,,21,10.5,8.35,0.95,0,1.15,1.7,89,135,"£69,531","£10,969",,,,,,,,,,6,,,,,big4,Express,big4_Express,steam_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},,,"The SR Merchant Navy is a large, powerful locomotive with an air-smoothed casing. Bulleid's novel design features proved to be troublesome, and the class was later rebuilt.",,,"{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}The SR Merchant Navy is a large, powerful locomotive with an air-smoothed casing. Bulleid's novel design features proved to be troublesome, and the class was later rebuilt.",
SR CC Electric,sr_cc_electric,162,,85,,role/mixed,"flag/GB,power/electric,role/mixed",FEAT_TRAINS,locomotive,electric,THIRD_RAIL,1941,1948,1968,,1470,,,,,,,,,101,,,178,0.18,75,120,,1,17,17,,,0,164x0x0,10,,"4,2,4",,,,,,,,,,31,35,,,15,7.35,8.9,0.95,0,0.85,2.3,98,76,"£76,563","£6,175",,,,,,,,,,8,,,,,big4,MT (Electric),big4_MT (Electric),electric_THIRD_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"With six traction motors, the CC is adept at handling both heavy freight and long passenger trains.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}With six traction motors, the CC is adept at handling both heavy freight and long passenger trains.",
SR Bulleid Q1,bulleid_q1,163,,86,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1942,1942,1966,,1600,,19,26,2,230,219,1.5,1703.5827020202,50.3,40.4,,134,0.15,75,120,,1,16.73,10,,,0,102x0x0,6,q1_tender,"2,2,2,1,2,1",,,,,,,,1,,25,32,,,15,8,6.7,0.94,0,1.15,1.7,68,105,"£53,125","£8,531",,,,,,,,,,9,,,,,big4,Cheap,big4_Cheap,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,The Q1 was designed for function over form and the most efficient possible use of materials.,,,{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The Q1 was designed for function over form and the most efficient possible use of materials.,
LNER Thompson B1,lner_thompson_b1,1041,,87,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1942,,1967,,1700,,20,26,2,225,198,1.88,1669.78965183752,72,,,119,0.17,85,136,,,18.7,14,,,,136x0x0,8,lner_tender,"2,4,2,2,1,2",,,,,,,,1,,31,33,,,17,8.5,5.95,0.94,0,1.15,1.7,71,110,"£55,469","£8,938",,,,,,,,,,7,,,,,big4,Mixed Traffic,big4_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},,,"LNER's B2 was a mixed traffic locomotive, the early examples of which were named after breeds of antelope, with 61018 ""Gnu"" having the record for shortest name given to a British locomotive. ",,,"{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}LNER's B2 was a mixed traffic locomotive, the early examples of which were named after breeds of antelope, with 61018 ""Gnu"" having the record for shortest name given to a British locomotive. ",
Hunslet Austerity 0-6-0ST,hunslet_austerity,164,,88,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1943,1964,1967,,500,,18,26,2,170,94,1.3,486.818181818182,49,,,106,0.22,28,45,,1,9.25,9.25,,,0,82x0x0,5,,"2,1,2",,,,,,,,1,,23,32,,,5.6,2.5,5.3,0.94,0,1.15,1.7,34,61,"£26,563","£4,956",,,,,,,,,,10,,,,,big4,Cheap,big4_Cheap,steam_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"Hunslet's Austerity was designed for shunting duties. It's powerful for its size with good adhesion, but does not run well at higher speeds.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}Hunslet's Austerity was designed for shunting duties. It's powerful for its size with good adhesion, but does not run well at higher speeds.",
WD Austerity 2-8-0,wd_austerity,165,,89,,role/freight,"flag/GB,power/steam,role/freight",FEAT_TRAINS,locomotive,steam,RAIL,1943,1945,1962,,1200,,19,28,2,225,213,1.4,1743.46590909091,71.4,56.4,,152,0.12,68,109,,,19.35,11.7,,,0,120x0x0,7,austerity_tender,"2,3,2,1,2,1",,,,,,,,1,,26,27,,,13.6,6,7.6,0.94,0,1.15,1.7,62,98,"£48,438","£7,963",,,,,,,,,,11,,,,,big4,Freight,big4_Freight,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"Robert Riddles adapted the LMS 8F for low cost and simple construction, resulting in this ""austerity"" freight locomotive.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}Robert Riddles adapted the LMS 8F for low cost and simple construction, resulting in this ""austerity"" freight locomotive.",
GWR Modified Hall Class,modified_hall_class,166,,90,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1944,1950,1965,,1700,,18.5,30,2,225,207,1.8,1721.78326231061,77,48,,121,0.10,85,136,,,19.2,11.7,,4.01,0,120x0x60,7,collett_tender,"2,3,2,2,1,2",,,,,,,gwr_hall_class,1,,31,29,,,17,8.5,6.05,0.94,0,1.15,1.7,71,110,"£55,469","£8,938",,,,,,,,,,12,,,,,big4,Mixed Traffic,big4_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"While externally identical to the original Hall class, the Modified Hall was completely new on the inside with many design innovations.",,,"{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}While externally identical to the original Hall class, the Modified Hall was completely new on the inside with many design innovations.",
GWR County Class,gwr_county_class,167,,91,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1945,1947,1964,,2200,,18.5,30,2,280,230,1.9,2388.10805422648,78.1,49.8,,145,0.11,100,160,,,19.21,11.7,,4.08,0,120x0x61,7,collett_tender,"2,3,2,2,1,2",,,,,,,,1,,30,27,,,20,11,7.25,0.94,0,1.15,1.7,85,129,"£66,406","£10,481",,,,,,,,,,1,,,,,big4,Express,big4_Express,steam_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,The County Class was  Frederick Hawksworth's test of design ideas for a new Pacific. Sadly there was not enough demand for express steam locomotives in the late 1940s.,,,{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The County Class was  Frederick Hawksworth's test of design ideas for a new Pacific. Sadly there was not enough demand for express steam locomotives in the late 1940s.,
SR West Country Class,sr_west_country,168,,92,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1945,1951,1967,,1800,,16.375,24,3,280,235,1.9,2290.10055322967,87.4,48,,138,0.10,102,163,,,20.54,13,,,0,136x0x0,8,merchant_navy_tender,"2,4,2,2,1,2",,,,,,,,1,,30,30,,,20.4,9,6.9,0.94,0,1.15,1.7,81,123,"£63,281","£9,994",,,,,,,,,,2,,,,,big4,Mixed Traffic,big4_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},,,"Bulleid's ""Light Pacific"" is a smaller and lighter version of the Merchant Navy, capable of operating on more routes.",,,"{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}Bulleid's ""Light Pacific"" is a smaller and lighter version of the Merchant Navy, capable of operating on more routes.",
SR Bulleid Leader,bulleid_leader,169,,93,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1946,1949,1951,,1800,,12.25,15,6,280,263,1.5,1790.51846590909,152,,,117,0.08,90,144,,1,20.42,20.42,,,0,198x0x0,12,,"4,4,4",,,,,,,,,,19,16,,,18,9,5.85,0.94,0,1.15,1.7,74,113,"£57,813","£9,181",,,,,,,,,,3,,,,,big4,Mixed Traffic,big4_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"The Leader was an attempt to make a steam locomotive as easy to operate as a diesel or electric. Complexity, poor reliability and uncomfortably hot cabs caused the project to be scrapped by 1951.",,,"{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The Leader was an attempt to make a steam locomotive as easy to operate as a diesel or electric. Complexity, poor reliability and uncomfortably hot cabs caused the project to be scrapped by 1951.",
LMS Ivatt Class 2,ivatt_class_2,170,,94,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1946,1953,1967,,1000,,16,24,2,200,233,1.5,1034.34343434343,47.9,37.7,,77,0.09,80,128,,,16.2,10.2,,,0,102x0x0,6,ivatt_tender,"2,2,2,1,2,1",,,,,,,,1,,30,29,,,16,5,3.85,0.94,0,1.15,1.7,57,91,"£44,531","£7,394",,,,,,,,,,4,,,,,big4,Cheap,big4_Cheap,steam_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The Ivatt Class 2 is a light, low-powered Mogul designed to replace the LMS fleet of 0-6-0 engines.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The Ivatt Class 2 is a light, low-powered Mogul designed to replace the LMS fleet of 0-6-0 engines.",
EE 10000,ee_10000,171,,95,role/prototype,"role/mixed,role/prototype","flag/GB,power/diesel,role/mixed,role/prototype",FEAT_TRAINS,locomotive,diesel,RAIL,1947,1948,1966,,1600,,,,,,,,,129.7,,,184,0.14,93,149,,,18.64,18.64,,3.95,0,186x0x59,11,,"4,3,4",,,,,,,,,,26,27,,,18.6,8,9.2,0.94,0,1,2,95,103,"£74,219","£8,369",,,,,,,,,,5,,,,,big4,Mixed Traffic,big4_Mixed Traffic,diesel_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,The EE 10000 is the first mainline diesel locomotive built in the UK. Two were built for the LMS.,,,{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The EE 10000 is the first mainline diesel locomotive built in the UK. Two were built for the LMS.,
LNER Peppercorn A1,peppercorn_a1,172,,96,,role/express_passenger,"flag/GB,power/steam,role/express_passenger",FEAT_TRAINS,locomotive,steam,RAIL,1948,1949,1966,,2700,,19,26,3,250,216,2.03,2736.53250485147,106.9,61.9,,166,0.10,100,160,,,22.24,14.74,,3.99,0,152x0x59,9,four_axle_tender,"2,5,2,2,1,2",,,,,,,,1,,32,26,,,20,13.5,8.3,0.94,0,1.15,1.7,92,139,"£71,875","£11,294",,,,,,,,,,6,,,,,ebr,Express,ebr_Express,steam_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},,,"The Peppercorn A1 is designed for hauling heavy passenger trains of 12 or more carriages. A continuation of the series, 'Tornado', was built in 2008.",,,"{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}The Peppercorn A1 is designed for hauling heavy passenger trains of 12 or more carriages. A continuation of the series, 'Tornado', was built in 2008.",
"Brown, Boverie & Cie 18000",bbc_18000,1042,,97,role/prototype,"role/freight,role/prototype","flag/GB,power/turbine,role/freight,role/prototype",FEAT_TRAINS,locomotive,gas_turbine,RAIL,1949,,1964,,2500,,,,,,,,,117,,,140,0.12,90,144,,,,18,,,,186x0x0,11,,"4,3,4",,,,,,,,,,22,23,9,2,18,12.5,7,0.93,0,1,2,100,115,"£78,125","£9,344",,,,,,,,,,6,,,,,ebr,Freight,ebr_Freight,gas_turbine_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"Originally ordered by the GWR, the 18000 used a gas turbine to match the power output of the King Class. This resulted in it being unreliable and expensive to run.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}Originally ordered by the GWR, the 18000 used a gas turbine to match the power output of the King Class. This resulted in it being unreliable and expensive to run.",
BR Class 76 (EM1),br_class_76,173,,98,,role/freight,"flag/GB,power/electric,role/freight",FEAT_TRAINS,locomotive,electric,ELRL,1950,1953,1981,,1300,,,,,,,,,89.3,,,200,0.22,65,104,,,15.34,15.34,,,0,152x0x0,9,,"2,5,2",,,,,,,,,,30,39,,,13,6.5,10,0.93,0,0.85,2.3,91,72,"£71,094","£5,850",,,,,,,,,,7,,,,,ebr,Freight (Electric),ebr_Freight (Electric),electric_ELRL,{BLACK}Length: {GOLD}0.6 tiles{},,,"The Class 76 is an electric freight locomotive designed for the Woodhead Line in the northern Peak District. With high tractive effort, electric traction lent itself to the steep gradients and many tunnels of the line.",,,"{BLACK}Length: {GOLD}0.6 tiles{}{SILVER}The Class 76 is an electric freight locomotive designed for the Woodhead Line in the northern Peak District. With high tractive effort, electric traction lent itself to the steep gradients and many tunnels of the line.",
"BR Standard Class 6 ""Clan""",br_clan_class,174,,99,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1951,1952,1966,,1500,,19.5,28,2,225,184,1.9,1591.95574162679,89.92,14.38,,122,0.12,80,128,,,20.96,13.46,,3.98,0,136x0x59,8,sr_tender,"2,4,2,2,1,2",,,,,,,,1,,30,23,,,16,7.5,6.1,0.93,0,1.15,1.7,66,103,"£51,563","£8,369",,,,,,,,,,8,,,,,ebr,Mixed Traffic,ebr_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},,,"The Class 6 is a lighter version of the Class 7 ""Britannia"", with a smaller boiler. Only 10 were produced due to steel shortages.",,,"{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}The Class 6 is a lighter version of the Class 7 ""Britannia"", with a smaller boiler. Only 10 were produced due to steel shortages.",
"BR Standard Class 7 ""Britannia""",br_britannia_class,175,,100,,role/mixed,"flag/GB,power/steam,role/mixed",FEAT_TRAINS,locomotive,steam,RAIL,1951,1954,1968,,2000,,20,28,2,250,207,1.9,2093.3014354067,95.5,50,,143,0.10,90,144,,,20.96,13.46,,3.98,0,136x0x59,8,sr_tender,"2,4,2,2,1,2",,,,,,,,1,,30,25,,,18,10,7.15,0.93,0,1.15,1.7,78,119,"£60,938","£9,669",,,,,,,,,,9,,,,,ebr,Mixed Traffic,ebr_Mixed Traffic,steam_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},,,"The Class 7 combines the best features of pre-BR designs from the Big Four, with the aim of reducing maintenance costs.",,,"{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}The Class 7 combines the best features of pre-BR designs from the Big Four, with the aim of reducing maintenance costs.",
BR Class 08,br_class_08,176,,101,role/shunting,"role/mixed,role/shunting","flag/GB,power/diesel,role/mixed,role/shunting",FEAT_TRAINS,locomotive,diesel,RAIL,1952,1962,,,350,,,,,,,,,49.8,,,160,0.32,20,32,,,8.92,9.5,2.59,3.87,0,102x38x58,6,,"2,2,2",,,,,,,,1,,42,,,-10,4,1.75,8,0.93,0,1,2,31,51,"£24,219","£4,144",,,,,,,,,,10,,,,,ebr,Cheap,ebr_Cheap,diesel_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,The Class 08 is a diesel-electric shunter that was common across the UK when freight trains were assembled by shunting different consists of wagons. Although slow its low cost and high tractive effort make it a good option for short industrial lines.,,,{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}The Class 08 is a diesel-electric shunter that was common across the UK when freight trains were assembled by shunting different consists of wagons. Although slow its low cost and high tractive effort make it a good option for short industrial lines.,
BR Class 77 (EM2),br_class_77,177,,102,,role/express_passenger,"flag/GB,power/electric,role/express_passenger",FEAT_TRAINS,locomotive,electric,ELRL,1953,1954,1968,,2490,,,,,,,,,104.1,,,200,0.19,90,144,,,17.98,17.98,,,0,186x0x0,11,,"4,3,4",,,,,,,,,,25,23,,,18,12.45,10,0.93,0,0.85,2.3,122,93,"£95,313","£7,556",,,,,,,,,,11,,,,,ebr,Express (Electric),ebr_Express (Electric),electric_ELRL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The Class 77  is a larger version of the earlier Class 76, designed to haul passenger services on the Woodhead Line.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The Class 77  is a larger version of the earlier Class 76, designed to haul passenger services on the Woodhead Line.",
BR Class 9F,br_class_9f,178,,103,,role/freight,"flag/GB,power/steam,role/freight",FEAT_TRAINS,locomotive,steam,RAIL,1954,1960,1968,,2500,,20,28,2,250,263,1.5,2651.51515151515,90,51,,176,0.12,90,144,,,20.17,15,,,0,152x0x0,9,sr_tender,"2,5,2,2,1,2",,,,,,,,1,,33,22,,,18,12.5,8.8,0.93,0,1.15,1.7,86,130,"£67,188","£10,563",,,,,,,,,,12,,,,,ebr,Freight,ebr_Freight,steam_RAIL,{BLACK}Length: {GOLD}0.9 tiles{},,,"The 9F class included the last steam locomotive ever to be built by British Railways, ""Evening Star""",,,"{BLACK}Length: {GOLD}0.9 tiles{}{SILVER}The 9F class included the last steam locomotive ever to be built by British Railways, ""Evening Star""",
"EE Class 55 ""Deltic""",deltic,179,,104,,role/express_passenger,"flag/GB,power/diesel,role/express_passenger",FEAT_TRAINS,locomotive,diesel,RAIL,1955,1962,1982,,3300,,,,,,,,,108,,,233,0.22,106,170,,,21.18,21.18,,3.91,0,198x0x58,12,,"4,4,4",,,,,,,,,,26,35,,,21.2,16.5,11.65,0.93,0,1,2,126,135,"£98,438","£10,969",,,,,,,,,,1,,,,,dsl,Express,dsl_Express,diesel_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,The Class 55 uses two Napier Deltic marine engines to create a high speed express diesel locomotive.,,,{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}The Class 55 uses two Napier Deltic marine engines to create a high speed express diesel locomotive.,
"Brush Class 31 ""Gurgler""",brush_class_31,180,,105,,role/freight,"flag/GB,power/diesel,role/freight",FEAT_TRAINS,locomotive,diesel,RAIL,1957,1962,2017,,1250,,,,,,,,,108.4,,,160,0.15,80,128,,,17.3,17.3,,3.84,0,164x0x57,10,,"4,2,4",,,,,,,,,,30,68,,,16,6.25,8,0.92,0,1,2,80,88,"£62,500","£7,150",,,,,,,,,,3,,,,,dsl,Freight,dsl_Freight,diesel_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The Class 31 (Brush Type 2) was part of BR's pilot scheme to test replacing steam locomotives with diesel traction. It had many nicknames including ""Ped"", ""Gargoyle"" and ""Gurgler""",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The Class 31 (Brush Type 2) was part of BR's pilot scheme to test replacing steam locomotives with diesel traction. It had many nicknames including ""Ped"", ""Gargoyle"" and ""Gurgler""",
